2015 Observed,2030 Baseline,2030 Net Zero,2030 Net Zero Mandates,2050 Baseline,2050 Net Zero,2050 Net Zero Mandates
14.42,15.811,17.474,17.544,19.441,22.31,23.159
14.76,16.166,17.703,17.773,19.394,21.859,22.628
14.84,16.263,17.68,17.749,19.479,21.817,22.633
15.34,16.738,18.093,18.162,19.974,22.25,23.074
15.93,17.182,18.51,18.577,20.373,22.604,23.408
16.44,17.506,18.823,18.89,20.744,22.953,23.752
16.59,17.693,18.962,19.028,20.862,23.052,23.856
16.58,17.673,18.854,18.919,20.796,22.982,23.802
16.44,17.543,18.634,18.699,20.561,22.747,23.567
16.11,17.172,18.353,18.419,20.627,23.218,24.216
16.15,17.053,18.221,18.283,20.441,23.094,24.141
16.16,17.005,18.377,18.441,20.424,23.214,24.311
16.21,17.154,18.72,18.785,20.551,23.455,24.569
16.31,17.284,19.015,19.08,20.649,23.641,24.747
15.24,16.501,18.431,18.498,20.506,23.605,24.723
14.17,15.748,17.914,17.983,20.247,23.446,24.538
13.56,15.456,17.876,17.946,20.166,23.542,24.588
14.69,17.837,21.254,21.347,24.219,28.905,30.367
14.42,17.581,20.811,20.904,23.672,28.115,29.526
14.24,17.449,20.627,20.72,23.423,27.784,29.149
14.68,17.539,20.638,20.732,23.237,27.495,28.768
15.1,17.659,20.679,20.774,23.132,27.299,28.513
16.3,18.205,21.178,21.275,23.383,27.514,28.675
17.75,18.97,21.759,21.86,23.852,27.997,29.139
18.33,19.656,22.037,22.14,24.448,28.658,29.906
18.72,20.086,22.483,22.593,24.476,28.116,29.235
18.73,20.274,22.387,22.493,24.618,28.052,29.226
18.91,20.703,22.719,22.822,25.037,28.348,29.535
19.53,21.364,23.356,23.459,25.644,28.91,30.074
20.23,21.888,23.875,23.977,26.191,29.443,30.6
20.66,22.231,24.206,24.308,26.514,29.749,30.912
20.84,22.304,24.277,24.379,26.635,29.875,31.062
20.84,22.138,24.109,24.209,26.459,29.698,30.883
20.4,21.752,23.751,23.848,26.585,30.38,31.826
20.17,21.44,23.368,23.465,26.295,30.178,31.693
19.07,20.411,22.676,22.774,25.641,29.719,31.31
18.71,20.089,22.531,22.629,25.347,29.593,31.203
18.83,20.212,22.887,22.986,25.464,29.839,31.435
17.25,18.984,22.036,22.133,25.104,29.585,31.201
15.67,18.269,21.521,21.618,24.652,29.229,30.805
14.99,18.041,21.521,21.616,24.536,29.337,30.85
14.39,17.621,21.124,21.219,24.064,28.793,30.262
14.16,17.523,20.841,20.936,23.673,28.16,29.576
14.15,17.475,20.743,20.837,23.492,27.898,29.272
14.62,17.505,20.695,20.79,23.298,27.601,28.883
15.08,17.653,20.764,20.859,23.13,27.34,28.564
16.47,18.22,21.28,21.379,23.46,27.632,28.806
18.05,18.923,21.871,21.973,23.932,28.114,29.269
18.64,19.892,22.286,22.392,24.528,28.772,30.036
18.76,20.17,22.491,22.599,24.548,28.206,29.339
18.46,20.231,22.376,22.481,24.653,28.106,29.29
18.99,20.921,22.968,23.072,25.314,28.646,29.842
19.86,21.616,23.64,23.743,25.924,29.212,30.388
20.55,22.1,24.117,24.221,26.379,29.649,30.816
21.04,22.387,24.389,24.492,26.703,29.955,31.127
21.16,22.367,24.36,24.462,26.726,29.981,31.177
20.93,22.128,24.025,24.126,26.378,29.633,30.827
20.41,21.68,23.544,23.645,26.313,30.132,31.587
20.01,21.286,23.184,23.28,25.947,29.86,31.382
19.08,20.403,22.597,22.695,25.536,29.652,31.249
18.86,20.291,22.758,22.857,25.584,29.867,31.486
19.08,20.526,23.224,23.323,25.753,30.164,31.77
17.6,19.435,22.373,22.472,25.504,30.019,31.649
16.09,18.534,21.866,21.964,25.034,29.646,31.232
15.48,18.317,21.877,21.974,24.931,29.768,31.292
14.77,18.171,21.676,21.772,24.684,29.436,30.911
14.6,17.947,21.264,21.359,24.214,28.722,30.147
14.47,17.769,21.033,21.127,23.906,28.329,29.711
14.88,17.846,21.031,21.126,23.663,27.981,29.272
15.14,17.935,21.04,21.136,23.501,27.726,28.955
16.56,18.466,21.521,21.62,23.798,27.985,29.162
17.96,19.048,21.97,22.072,24.213,28.41,29.565
18.49,19.931,22.31,22.417,24.739,28.996,30.259
18.85,20.142,22.451,22.559,24.688,28.359,29.487
18.59,20.086,22.222,22.329,24.539,28.014,29.19
18.55,20.275,22.313,22.418,24.687,28.036,29.227
19.15,20.737,22.75,22.854,25.058,28.361,29.529
19.81,21.206,23.211,23.315,25.467,28.747,29.91
20.01,21.327,23.315,23.417,25.629,28.889,30.055
19.86,21.28,23.266,23.369,25.641,28.903,30.091
19.65,21.126,23.11,23.212,25.462,28.724,29.91
19.44,20.831,22.823,22.923,25.593,29.423,30.872
19.35,20.586,22.681,22.78,25.533,29.46,30.98
18.98,20.353,22.607,22.706,25.583,29.713,31.305
19.16,20.631,23.109,23.208,25.812,30.108,31.717
19.37,20.863,23.573,23.673,25.992,30.417,32.014
17.78,19.678,22.591,22.689,25.702,30.232,31.851
16.17,18.721,22.046,22.143,25.206,29.827,31.405
15.39,18.448,21.998,22.095,25.062,29.906,31.42
14.66,18.045,21.396,21.491,24.411,29.18,30.646
14.54,17.862,21.023,21.118,23.963,28.485,29.906
14.45,17.743,20.852,20.946,23.717,28.156,29.533
14.86,17.83,20.859,20.955,23.51,27.844,29.129
15.26,17.934,20.884,20.98,23.38,27.622,28.848
16.49,18.342,21.243,21.342,23.599,27.804,28.976
17.91,18.991,21.82,21.922,23.912,28.128,29.279
18.46,19.673,22.244,22.351,24.489,28.767,30.027
18.89,20.081,22.519,22.63,24.286,27.983,29.107
18.66,19.872,22.079,22.187,24.389,27.894,29.068
18.83,20.329,22.443,22.55,24.818,28.207,29.394
19.11,20.703,22.794,22.899,25.098,28.441,29.608
19.24,20.854,22.938,23.043,25.193,28.515,29.68
19.17,20.842,22.911,23.015,25.201,28.503,29.67
19.03,20.724,22.791,22.895,25.132,28.437,29.628
18.85,20.495,22.561,22.664,24.894,28.199,29.39
18.55,20.197,22.426,22.525,25.246,29.125,30.581
18.52,19.833,22.318,22.417,25.208,29.184,30.709
18.37,19.722,22.197,22.298,25.188,29.375,30.977
18.43,19.764,22.304,22.406,25.193,29.551,31.17
18.59,19.897,22.677,22.78,25.343,29.833,31.437
17.26,18.985,22.023,22.123,25.074,29.67,31.289
15.91,18.433,21.648,21.747,24.763,29.457,31.034
15.57,18.296,21.742,21.84,24.762,29.681,31.192
15.12,18.38,21.793,21.891,24.679,29.541,30.973
15.2,18.344,21.57,21.668,24.477,29.096,30.456
15.29,18.345,21.521,21.618,24.368,28.907,30.219
15.83,18.523,21.62,21.719,24.257,28.692,29.908
16.33,18.703,21.721,21.82,24.218,28.559,29.715
17.83,19.407,22.305,22.407,24.599,28.902,30
19.33,20.759,23.424,23.532,25.167,29.482,30.544
19.94,21.514,24.203,24.315,25.816,30.195,31.363
20.25,21.769,24.315,24.43,25.06,28.834,29.551
19.31,20.561,22.744,22.855,24.259,27.834,29.043
18.44,19.513,21.605,21.712,24.088,27.529,28.747
18.11,19.579,21.635,21.741,24.12,27.499,28.704
17.97,19.648,21.691,21.796,24.16,27.512,28.716
18.03,19.77,21.794,21.898,24.311,27.639,28.852
18.11,19.841,21.86,21.964,24.453,27.779,29.018
18.11,19.739,21.755,21.857,24.367,27.691,28.931
18.01,20.314,22.847,22.946,25.718,29.622,31.057
18.23,20.122,22.711,22.811,25.623,29.625,31.128
18.08,19.695,22.433,22.534,25.433,29.642,31.209
18.36,19.633,22.445,22.547,25.439,29.825,31.398
18.73,20.082,22.856,22.959,25.625,30.144,31.702
17.62,19.387,22.497,22.598,25.472,30.098,31.676
16.36,18.922,22.145,22.245,25.247,29.968,31.482
15.97,18.83,22.283,22.383,25.277,30.224,31.664
13.78,16.077,18.476,18.548,20.59,24.047,24.936
13.71,16.014,18.263,18.335,20.351,23.61,24.447
13.59,15.974,18.168,18.238,20.233,23.407,24.204
13.82,16.058,18.187,18.257,20.126,23.207,23.928
14.02,16.129,18.191,18.261,20.049,23.043,23.718
14.83,16.469,18.472,18.543,20.217,23.155,23.787
15.62,16.972,18.781,18.853,20.456,23.372,23.988
16.24,17.654,19.417,19.492,20.979,23.96,24.651
16.41,17.663,19.307,19.383,19.954,22.504,22.927
15.11,15.972,17.328,17.4,18.956,21.367,22.197
14.48,15.799,17.108,17.177,19.071,21.402,22.257
14.67,16.19,17.466,17.534,19.547,21.822,22.666
15.12,16.593,17.854,17.921,19.905,22.153,22.996
15.45,16.812,18.059,18.125,20.165,22.392,23.242
15.74,16.902,18.148,18.214,20.318,22.54,23.409
15.96,16.988,18.074,18.139,20.218,22.438,23.307
15.9,17.587,19.227,19.293,21.472,24.117,25.084
16.06,17.257,18.935,19.002,21.124,23.83,24.843
15.58,16.554,18.34,18.407,20.495,23.342,24.396
15.47,16.362,18.154,18.222,20.252,23.219,24.283
15.63,16.491,18.311,18.38,20.368,23.426,24.479
14.64,16.02,18.095,18.165,20.304,23.473,24.535
13.48,15.688,17.871,17.942,20.078,23.349,24.382
13.01,15.458,17.821,17.891,20.066,23.514,24.503
12.55,14.862,17.262,17.333,19.25,22.632,23.587
12.51,14.709,16.958,17.027,18.912,22.096,23.018
12.71,14.904,17.16,17.23,18.994,22.183,23.102
12.64,14.827,17.029,17.097,18.915,22.019,22.879
12.91,14.926,17.063,17.131,18.79,21.803,22.591
13.13,15.023,17.094,17.162,18.745,21.671,22.407
13.99,15.382,17.394,17.463,18.935,21.806,22.494
14.86,15.92,17.744,17.814,19.224,22.076,22.738
15.09,16.072,17.949,18.02,19.534,22.435,23.205
14.45,15.602,17.116,17.187,18.909,21.35,22.127
14.32,15.939,17.335,17.404,19.263,21.581,22.401
15.07,16.669,18.007,18.076,20.074,22.337,23.167
15.94,17.261,18.579,18.647,20.66,22.887,23.704
16.73,17.793,19.041,19.109,21.073,23.282,24.099
17.11,18.229,19.301,19.364,21.283,23.474,24.294
17.07,18.223,19.293,19.356,21.119,23.303,24.138
16.81,17.869,18.943,19.005,20.683,22.865,23.699
16.02,17.054,18.546,18.613,20.668,23.288,24.257
15.27,16.193,17.822,17.89,19.873,22.567,23.577
15.69,16.55,17.954,18.019,19.958,22.79,23.845
15.9,16.815,18.406,18.472,20.211,23.153,24.223
15.95,16.928,18.691,18.758,20.296,23.331,24.389
14.75,15.982,17.997,18.067,20.144,23.289,24.355
13.56,15.383,17.618,17.689,19.819,23.071,24.103
13.12,15.298,17.715,17.786,19.733,23.163,24.147
14.67,17.883,21.216,21.312,23.878,28.627,30.015
14.73,17.837,20.984,21.079,23.631,28.137,29.454
14.81,17.828,20.923,21.018,23.503,27.925,29.192
15.39,18.033,21.05,21.146,23.409,27.728,28.9
15.97,18.277,21.218,21.315,23.458,27.688,28.788
17.5,18.941,21.835,21.935,23.904,28.1,29.14
19.03,20.3,22.885,22.991,24.475,28.685,29.698
19.22,20.479,23.062,23.171,24.861,29.12,30.275
18.46,19.926,22.211,22.318,24.356,27.981,29.103
18.41,20.27,22.384,22.489,24.656,28.083,29.265
19.06,20.895,22.916,23.02,25.31,28.622,29.814
19.74,21.423,23.426,23.53,25.762,29.035,30.205
20.18,21.742,23.743,23.846,26.02,29.278,30.439
20.46,21.839,23.826,23.929,26.128,29.369,30.534
20.47,21.732,23.718,23.82,26.085,29.33,30.516
20.15,21.388,23.313,23.414,25.661,28.906,30.091
19.3,20.572,22.764,22.862,25.486,29.318,30.72
18.22,19.448,21.978,22.077,24.793,28.731,30.205
18.07,19.3,21.936,22.036,24.759,28.897,30.44
18.1,19.299,22.103,22.203,24.968,29.265,30.825
18.19,19.568,22.38,22.48,25.072,29.501,31.043
16.92,18.909,21.96,22.059,24.938,29.473,31.025
15.61,18.444,21.608,21.706,24.541,29.173,30.68
15.1,18.316,21.709,21.806,24.549,29.407,30.847
14.78,18.208,21.613,21.71,24.502,29.326,30.736
14.84,18.242,21.462,21.559,24.178,28.761,30.121
14.87,18.226,21.396,21.493,24.034,28.535,29.855
15.36,18.367,21.459,21.556,23.989,28.388,29.595
15.88,18.532,21.545,21.644,23.958,28.266,29.413
17.36,19.111,22.073,22.175,24.297,28.565,29.658
18.84,20.09,22.691,22.797,24.779,29.058,30.126
19.09,20.375,22.973,23.083,25.246,29.575,30.762
18.71,19.861,22.275,22.385,24.221,27.893,29.007
18.61,20.123,22.249,22.356,24.589,28.066,29.232
18.76,20.467,22.502,22.608,24.878,28.242,29.421
18.85,20.599,22.614,22.719,24.921,28.244,29.404
18.86,20.585,22.597,22.702,24.855,28.161,29.318
18.81,20.482,22.48,22.584,24.756,28.042,29.204
18.55,20.175,22.174,22.278,24.502,27.795,28.981
18.25,19.761,21.762,21.865,24.11,27.409,28.59
17.79,19.585,22.16,22.261,24.959,28.886,30.299
17.89,19.358,22.016,22.118,24.905,28.964,30.452
18.25,19.537,22.263,22.365,25.162,29.434,30.993
18.82,20.031,22.643,22.746,25.581,30.02,31.602
19.3,20.757,23.613,23.718,25.958,30.533,32.079
18.16,20.02,23.087,23.19,25.868,30.552,32.105
16.93,19.233,22.525,22.627,25.636,30.419,31.909
16.46,19.109,22.771,22.87,25.655,30.669,32.081
15.95,19.693,23.252,23.354,26.579,31.609,32.926
15.92,19.574,22.941,23.042,26.201,30.984,32.249
15.96,19.556,22.871,22.972,26.07,30.771,31.986
16.58,19.772,23.009,23.111,26.018,30.616,31.724
17.19,20.002,23.161,23.264,26.057,30.566,31.602
18.74,20.662,23.773,23.88,26.522,30.997,31.963
20.25,21.908,24.648,24.76,27.044,31.53,32.469
20.63,22.353,25.095,25.209,27.548,32.085,33.139
20.32,21.822,24.379,24.494,25.257,29.106,30.149
19.53,20.798,23.011,23.122,25.063,28.714,29.844
18.99,20.254,22.43,22.54,24.818,28.349,29.514
18.59,20.046,22.197,22.307,24.62,28.104,29.242
18.18,19.95,22.095,22.204,24.505,27.973,29.103
18.01,19.832,21.961,22.07,24.393,27.841,28.977
17.88,19.676,21.806,21.914,24.289,27.742,28.901
17.79,19.457,21.589,21.697,24.042,27.5,28.658
17.96,20.35,23.061,23.166,26.174,30.283,31.652
18.85,20.723,23.518,23.624,26.74,30.984,32.409
19.84,21.484,24.214,24.321,27.594,32.062,33.522
20.4,22.21,24.964,25.073,28.129,32.775,34.239
20.93,22.848,25.855,25.965,28.532,33.321,34.754
19.76,22.186,25.418,25.527,28.574,33.486,34.919
18.56,21.401,24.877,24.983,28.365,33.386,34.765
18.16,21.308,25.27,25.375,28.449,33.717,35.019
17.72,21.616,25.308,25.415,29.022,34.271,35.494
17.76,21.548,25.047,25.153,28.706,33.71,34.881
17.77,21.517,24.964,25.069,28.556,33.478,34.605
18.32,21.703,25.07,25.176,28.492,33.31,34.332
18.9,21.921,25.208,25.315,28.517,33.243,34.196
20.45,22.952,25.915,26.026,28.942,33.624,34.513
21.95,24.262,27.183,27.3,29.47,34.154,35.01
22.23,24.573,27.484,27.603,29.936,34.661,35.639
21.53,23.44,26.112,26.231,27.303,31.253,31.627
20.35,21.888,24.171,24.285,26.047,29.782,30.975
19.33,20.651,22.826,22.938,25.491,29.087,30.344
18.67,20.314,22.458,22.568,25.051,28.593,29.855
18.17,19.989,22.233,22.343,24.816,28.335,29.591
17.93,19.744,21.951,22.059,24.71,28.207,29.471
17.79,19.693,21.807,21.915,24.484,27.984,29.271
17.69,19.324,21.438,21.546,24.11,27.613,28.898
17.71,20.966,23.71,23.816,26.985,31.167,32.536
18.79,21.255,24.083,24.19,27.291,31.602,33.032
19.74,21.74,24.724,24.833,28.161,32.688,34.141
20.26,22.095,25.217,25.326,28.705,33.402,34.857
20.76,22.641,25.641,25.751,29.103,33.94,35.365
19.59,22.039,25.393,25.502,29.09,34.042,35.467
18.45,21.673,25.148,25.256,28.962,34.021,35.376
18.02,21.59,25.304,25.411,29.031,34.324,35.604
17.54,21.189,24.837,24.943,28.548,33.724,34.949
17.59,21.127,24.584,24.689,28.242,33.168,34.338
17.69,21.165,24.574,24.679,28.181,33.03,34.152
18.31,21.419,24.754,24.86,28.205,32.958,33.972
18.89,21.652,24.91,25.017,28.255,32.919,33.872
20.41,22.887,25.838,25.948,28.675,33.303,34.2
21.92,24.229,27.145,27.262,29.217,33.858,34.73
22.2,24.527,27.43,27.55,29.704,34.387,35.375
21.44,23.337,25.979,26.097,27.08,30.974,31.438
19.81,21.13,23.36,23.473,25.476,29.137,30.353
18.57,20.218,22.369,22.478,24.963,28.488,29.76
18.42,20.275,22.395,22.503,25.068,28.541,29.793
18.45,20.393,22.503,22.61,25.115,28.565,29.819
18.56,20.389,22.48,22.587,25.145,28.572,29.834
18.52,20.229,22.318,22.424,25.044,28.472,29.761
18.36,19.889,21.978,22.084,24.687,28.119,29.406
18.03,21.166,23.862,23.967,27.158,31.279,32.662
18.26,20.883,23.673,23.779,27.085,31.343,32.78
19.22,21.292,24.242,24.35,27.6,32.081,33.591
19.87,21.698,24.789,24.897,28.247,32.901,34.398
20.54,22.342,25.348,25.457,28.803,33.601,35.05
19.37,21.793,25.12,25.228,28.819,33.736,35.19
18.07,21.333,24.777,24.884,28.558,33.579,34.988
17.61,21.255,24.937,25.044,28.638,33.895,35.235
15.37,18.072,20.691,20.772,23.411,27.165,28.006
15.28,18,20.463,20.541,23.191,26.748,27.538
15.18,17.941,20.351,20.427,23.052,26.528,27.277
15.43,18.019,20.366,20.442,22.943,26.331,27.008
15.63,18.078,20.361,20.438,22.868,26.181,26.82
16.58,18.726,20.781,20.858,23.108,26.37,26.961
17.42,19.446,21.429,21.508,23.355,26.598,27.17
17.72,19.701,21.659,21.74,23.728,27.002,27.654
16.95,18.451,20.194,20.274,21.161,23.848,24.26
15.64,16.665,18.108,18.181,20.137,22.657,23.504
15.27,16.784,18.148,18.22,20.251,22.689,23.551
15.42,16.987,18.313,18.384,20.393,22.772,23.623
15.5,17.052,18.358,18.428,20.382,22.728,23.577
15.51,16.949,18.241,18.31,20.264,22.582,23.438
15.42,16.742,18.031,18.1,20.094,22.404,23.276
15.38,16.472,17.765,17.834,19.799,22.112,22.982
15.2,17.766,19.561,19.633,21.994,24.839,25.78
15.5,17.531,19.401,19.475,21.875,24.825,25.798
16.17,17.65,19.642,19.717,22.194,25.304,26.323
16.63,17.897,19.993,20.069,22.477,25.713,26.748
17.06,18.316,20.419,20.496,22.857,26.192,27.197
16.31,18.026,20.322,20.399,22.928,26.382,27.395
15.48,17.795,20.204,20.282,22.869,26.435,27.419
15.14,17.781,20.377,20.456,23.026,26.781,27.706
14.72,17.179,19.777,19.856,22.204,25.864,26.776
14.59,17.056,19.433,19.508,21.901,25.361,26.228
14.41,16.94,19.26,19.335,21.691,25.063,25.895
14.57,16.96,19.213,19.287,21.507,24.783,25.546
14.71,16.979,19.163,19.237,21.382,24.57,25.292
15.48,17.279,19.403,19.478,21.506,24.637,25.323
16.27,17.875,19.755,19.831,21.716,24.824,25.495
16.59,18.169,20.036,20.114,22.084,25.239,25.997
15.94,17.034,18.715,18.791,19.861,22.471,23.246
15.14,16.482,17.88,17.952,19.811,22.275,23.084
15.37,16.75,18.068,18.139,20.02,22.4,23.229
15.48,16.911,18.195,18.265,20.122,22.446,23.262
15.58,17.013,18.282,18.351,20.177,22.469,23.284
15.59,16.939,18.195,18.263,20.147,22.416,23.236
15.47,16.745,18,18.067,19.992,22.257,23.093
15.4,16.391,17.65,17.717,19.62,21.885,22.722
15.18,17.192,18.918,18.988,21.198,23.973,24.943
15.24,16.912,18.705,18.777,20.958,23.828,24.834
15.81,17.169,19.079,19.151,21.338,24.362,25.408
16.11,17.272,19.283,19.356,21.658,24.802,25.863
16.36,17.49,19.545,19.618,21.779,25.02,26.068
15.41,17.158,19.361,19.436,21.767,25.117,26.178
14.45,16.849,19.163,19.238,21.637,25.089,26.124
14.2,16.758,19.256,19.332,21.69,25.327,26.319
15.61,19.193,22.689,22.79,25.756,30.712,32.124
15.73,19.162,22.471,22.571,25.576,30.289,31.626
15.84,19.196,22.454,22.554,25.459,30.089,31.375
16.46,19.447,22.624,22.725,25.441,29.966,31.134
17.09,19.7,22.793,22.894,25.477,29.904,30.985
18.65,20.492,23.409,23.513,25.907,30.292,31.302
20.17,21.83,24.542,24.652,26.452,30.847,31.823
20.52,22.246,24.955,25.069,26.956,31.401,32.491
19.54,20.864,23.35,23.462,24.592,28.33,29.422
18.51,19.833,21.99,22.097,24.408,27.932,29.102
18.48,20.214,22.271,22.378,24.72,28.122,29.312
18.77,20.528,22.562,22.668,24.965,28.32,29.493
18.88,20.632,22.661,22.766,25.04,28.378,29.547
18.87,20.575,22.588,22.692,24.987,28.305,29.479
18.81,20.385,22.397,22.501,24.807,28.126,29.324
18.63,20.004,22.017,22.121,24.455,27.779,28.973
18.21,20.355,22.956,23.058,25.903,29.888,31.299
18.07,19.938,22.628,22.731,25.64,29.761,31.241
18.53,20.111,22.958,23.062,26.134,30.472,32.02
18.96,20.474,23.417,23.522,26.531,31.041,32.61
19.33,20.95,23.845,23.95,26.888,31.535,33.092
18.23,20.34,23.563,23.668,26.788,31.549,33.129
16.94,19.885,23.226,23.329,26.594,31.456,32.976
16.6,19.81,23.386,23.489,26.639,31.734,33.176
16.3,20.141,23.726,23.829,27.191,32.284,33.613
16.44,20.118,23.512,23.615,26.925,31.772,33.032
16.5,20.098,23.439,23.542,26.789,31.555,32.763
17.02,20.25,23.51,23.614,26.66,31.319,32.425
17.48,20.379,23.554,23.658,26.569,31.127,32.17
18.94,20.969,24.091,24.198,26.919,31.438,32.425
20.44,22.178,24.949,25.061,27.442,31.974,32.936
20.84,22.645,25.422,25.538,27.998,32.584,33.66
20.08,21.515,24.084,24.199,25.111,28.966,30.068
19.01,20.282,22.483,22.594,24.803,28.445,29.623
18.53,19.985,22.143,22.253,24.814,28.329,29.516
18.24,20.08,22.216,22.325,24.744,28.217,29.379
18.28,20.036,22.168,22.277,24.726,28.182,29.34
17.95,19.935,22.055,22.163,24.593,28.034,29.195
17.85,19.779,21.901,22.008,24.491,27.937,29.122
17.7,19.41,21.534,21.64,24.197,27.648,28.832
17.7,20.573,23.277,23.382,26.431,30.563,31.938
18.68,20.902,23.69,23.797,26.949,31.22,32.664
19.89,21.534,24.46,24.569,27.882,32.382,33.844
20.59,22.442,25.212,25.322,28.578,33.262,34.718
21.21,23.238,26.273,26.384,29.13,33.965,35.378
20.09,22.623,25.89,26,29.191,34.154,35.573
18.94,21.915,25.435,25.542,29.054,34.135,35.502
18.6,21.942,25.961,26.067,29.267,34.603,35.891
18.24,22.406,26.167,26.275,30.116,35.477,36.682
18.39,22.415,25.988,26.096,29.898,35.025,36.177
18.49,22.45,25.979,26.087,29.833,34.885,35.989
19.06,22.649,26.104,26.212,29.77,34.721,35.725
19.57,22.824,26.2,26.309,29.746,34.603,35.547
21.04,23.741,26.806,26.918,30.099,34.912,35.801
22.53,25.074,28.098,28.217,30.644,35.467,36.325
22.87,25.471,28.482,28.604,31.133,36,36.979
22.14,24.245,26.975,27.096,28.347,32.391,32.591
20.59,22.201,24.509,24.624,26.296,30.05,31.264
19.34,20.661,22.85,22.961,25.497,29.107,30.421
18.54,20.294,22.446,22.556,25.101,28.65,29.941
18.14,19.943,22.181,22.29,24.929,28.449,29.741
17.86,19.902,22.069,22.177,24.765,28.26,29.56
17.88,19.689,21.802,21.909,24.573,28.07,29.399
17.79,19.298,21.412,21.519,24.172,27.673,28.998
17.68,21.32,24.098,24.205,27.518,31.758,33.128
18.98,21.688,24.56,24.669,27.985,32.366,33.772
20,22.099,25.131,25.241,28.734,33.342,34.79
20.61,22.512,25.687,25.798,29.356,34.144,35.593
21.2,23.19,26.217,26.328,29.836,34.768,36.178
20.12,22.647,26.03,26.14,29.958,35.013,36.412
19.06,22.3,25.841,25.951,29.866,35.029,36.359
18.73,22.306,26.093,26.203,30.068,35.475,36.716
18.29,21.962,25.647,25.754,29.523,34.766,35.938
18.35,21.906,25.399,25.505,29.228,34.22,35.337
18.31,21.843,25.281,25.387,29.037,33.941,35.013
18.77,21.963,25.316,25.423,28.862,33.655,34.631
19.25,22.104,25.375,25.482,28.795,33.492,34.408
20.71,23.267,26.24,26.351,29.135,33.791,34.65
22.18,24.554,27.488,27.606,29.618,34.283,35.119
22.48,24.88,27.804,27.924,30.102,34.804,35.753
21.73,23.724,26.396,26.515,27.608,31.546,31.824
20.1,21.552,23.805,23.918,25.799,29.474,30.688
18.67,20.298,22.447,22.556,25.075,28.603,29.892
