2015 Observed,2030 Baseline,2030 Extended Policies,2030 Net Zero,2030 Net Zero Mandates,2050 Baseline,2050 Extended Policies,2050 Net Zero,2050 Net Zero Mandates
13.416,17.2803,18.9693,20.903,20.5128,20.1535,25.6222,28.4775,29.1384
13.495,17.4078,19.0396,20.9031,20.5309,20.1247,25.4609,28.185,28.8246
14.085,18.0016,19.591,21.3999,21.0432,20.4824,25.7445,28.3405,28.9643
15.533,18.8359,20.1961,21.9728,21.6292,20.9424,26.1794,28.695,29.3227
16.932,19.5583,20.9203,22.5733,22.253,21.4191,26.6764,29.1631,29.8435
17.075,19.8927,21.1582,22.6688,22.3456,20.8491,25.353,26.9237,27.3628
16.982,19.3944,20.477,21.7268,21.4026,20.5259,24.771,26.0794,26.4879
16.951,18.9795,20.083,21.2186,20.8712,20.2157,24.3265,25.4938,25.8588
16.817,18.649,19.823,20.9526,20.5984,19.8882,23.9611,25.0876,25.407
16.649,18.4908,19.6654,20.7979,20.4367,19.7056,23.7687,24.8813,25.1811
16.719,18.4291,19.5976,20.7221,20.3621,19.6603,23.7004,24.8055,25.1064
16.815,18.4415,19.6129,20.737,20.378,19.7365,23.7767,24.8949,25.2115
17.025,18.3953,19.5672,20.6918,20.3423,19.7409,23.7776,24.9268,25.2619
17.843,18.6414,19.8359,21.327,20.9793,20.939,25.6467,27.6143,28.2677
18.896,18.8554,20.2827,21.8068,21.4657,21.5248,26.3189,28.3855,29.1101
18.708,19.0158,20.5226,22.1453,21.8019,21.8495,26.8391,29.1189,29.9051
18.559,19.0702,20.6397,22.3523,21.9998,21.919,27.0745,29.5233,30.3169
18.236,19.1611,20.7224,22.5267,22.1648,21.939,27.2609,29.8795,30.6749
17.484,18.5172,20.2103,22.0979,21.7223,21.6231,27.0876,29.8736,30.68
16.328,17.9081,19.6624,21.6515,21.2597,21.1463,26.7686,29.7401,30.5151
15.093,17.6486,19.5287,21.7215,21.3011,20.8542,26.8153,30.1493,30.8725
14.197,16.8207,18.6475,20.7947,20.3659,19.7445,25.5252,28.7156,29.3075
13.754,16.7349,18.4549,20.4499,20.0349,19.56,25.0584,27.9632,28.5377
13.462,16.6671,18.3539,20.3094,19.8953,19.4023,24.8195,27.6401,28.1881
13.323,16.7818,18.4126,20.3066,19.9099,19.3117,24.6064,27.3055,27.8154
13.475,16.9258,18.5016,20.3277,19.9492,19.3131,24.4818,27.0547,27.5466
14.074,17.4989,19.0336,20.8071,20.4439,19.6551,24.7536,27.2014,27.677
15.479,18.4372,19.7335,21.3836,21.0711,20.0668,25.1395,27.506,27.9798
16.824,19.0901,20.3897,22.0123,21.6891,20.4446,25.5324,27.8656,28.3829
16.869,19.2609,20.4695,21.9521,21.6235,19.7298,24.0821,25.7296,25.8179
16.603,18.6009,19.6423,20.8691,20.5368,19.2781,23.3694,24.519,24.8146
16.368,18.1074,19.0666,20.1734,19.8253,18.9302,22.8888,23.903,24.1696
16.043,17.5963,18.7246,19.8325,19.4651,18.5378,22.455,23.4284,23.6573
15.726,17.4031,18.532,19.6424,19.2674,18.321,22.2237,23.1807,23.3914
15.582,17.2993,18.422,19.5239,19.1495,18.2298,22.1048,23.0511,23.2621
15.681,17.233,18.3581,19.4591,19.0855,18.2207,22.0922,23.049,23.2735
16.166,17.1864,18.3117,19.4131,19.0491,18.2187,22.0869,23.0742,23.3144
17.176,17.4474,18.6429,20.1032,19.7436,19.3759,23.8938,25.7035,26.1929
18.304,17.6694,19.0298,20.5225,20.1701,19.8923,24.4976,26.4057,26.9628
18.206,17.8011,19.208,20.7953,20.4398,20.1286,24.9116,27.0172,27.6188
18.005,17.811,19.258,20.9276,20.5632,20.1025,25.0287,27.2817,27.8732
17.629,17.8106,19.3116,21.0686,20.6946,20.0803,25.159,27.569,28.151
16.847,17.1581,18.7773,20.6136,20.2257,19.7291,24.9381,27.5038,28.0876
15.717,16.5241,18.2011,20.1341,19.7301,19.2213,24.5762,27.3165,27.8653
14.419,16.2809,18.0772,20.2049,19.7724,18.9329,24.6045,27.6874,28.1792
13.471,14.9673,16.7412,18.771,18.325,17.2414,22.6855,25.6049,25.9576
12.996,14.8763,16.5473,18.43,17.9963,17.0435,22.2101,24.8514,25.1823
12.73,14.7937,16.4336,18.2779,17.8443,16.8655,21.9501,24.5099,24.8161
12.539,14.8513,16.4398,18.2246,17.8078,16.7263,21.6925,24.1378,24.413
12.68,14.9741,16.5124,18.2317,17.8323,16.7112,21.5558,23.8822,24.1457
13.251,15.5627,17.0647,18.7341,18.3493,17.0744,21.8537,24.0628,24.3166
14.673,16.4744,17.7069,19.2943,18.9581,17.5072,22.2661,24.4009,24.6593
16.074,17.1483,18.3896,19.9519,19.6051,17.9077,22.6867,24.7916,25.0935
16.31,17.6966,18.8704,20.3049,19.958,17.9407,22.0857,23.3773,23.5468
16.201,17.4302,18.4528,19.6473,19.3015,17.7873,21.7109,22.7742,22.9507
16.145,17.0516,17.9983,19.0894,18.7188,17.5592,21.3612,22.3,22.4599
16.172,16.5595,17.5814,18.8185,18.4405,17.2584,21.0265,21.9301,22.0626
16.17,16.3738,17.3961,18.6363,18.2513,17.0654,20.8243,21.7139,21.8302
16.111,16.2639,17.28,18.5121,18.1283,16.9777,20.7134,21.5949,21.7124
16.047,16.2452,17.263,18.494,18.1109,17.0142,20.7456,21.6367,21.7666
16.183,16.1658,17.1821,18.4118,18.0371,16.9622,20.6777,21.5913,21.7323
16.898,16.1598,17.1832,18.4242,18.0452,17.3185,21.5813,23.2106,23.5535
17.773,15.8094,17.175,18.576,18.2019,17.5175,21.8421,23.5518,23.9439
17.566,15.8851,17.3221,18.814,18.4375,17.7185,22.218,24.1198,24.5568
17.311,15.8658,17.3647,18.9535,18.5663,17.744,22.4234,24.5063,24.9556
17.008,15.8463,17.3437,19.0205,18.6235,17.6462,22.4806,24.7215,25.1621
16.303,15.1183,16.7378,18.4942,18.083,17.2216,22.1876,24.5846,25.0273
15.143,14.4502,16.1266,17.9821,17.555,16.6823,21.8005,24.3756,24.7854
13.943,14.1223,15.9167,17.9707,17.5154,16.314,21.7571,24.6802,25.0358
13.058,13.8493,15.7389,17.8344,17.3807,16.5515,22.0169,24.9474,25.3507
12.49,13.773,15.5565,17.5068,17.0661,16.3719,21.5644,24.2179,24.6015
12.19,13.6672,15.4166,17.3307,16.8904,16.1755,21.2903,23.8625,24.2196
12.056,13.8044,15.4995,17.3565,16.9336,16.122,21.1249,23.5841,23.9086
12.079,13.9598,15.6012,17.3952,16.9902,16.1456,21.0317,23.3724,23.683
12.613,14.5552,16.1573,17.9028,17.5125,16.5207,21.3446,23.5676,23.8661
14.048,15.1827,16.7657,18.4818,18.1031,16.9899,21.7965,23.9462,24.2492
15.559,16.2328,17.3806,18.8225,18.4379,17.4314,22.26,24.3822,24.7316
16.009,16.5725,17.6875,19.0656,18.6812,17.1044,21.2217,22.4845,22.6246
16.124,16.5558,17.5969,18.8562,18.4755,17.1177,21.0246,22.0667,22.2201
16.219,16.5413,17.5534,18.7516,18.3672,17.1006,20.8988,21.8278,21.9725
16.367,16.4489,17.4646,18.6512,18.2619,16.9866,20.761,21.667,21.7909
16.339,16.4025,17.4238,18.6127,18.2179,16.9454,20.7198,21.6218,21.7348
16.344,16.4802,17.498,18.6806,18.2886,17.0584,20.8218,21.7261,21.8448
16.341,16.7003,17.7232,18.9069,18.518,17.3514,21.1293,22.0571,22.1929
16.508,16.9555,17.9807,19.1662,18.7886,17.6708,21.4601,22.4288,22.5877
17.13,17.1388,18.1746,19.3612,18.9953,18.7224,23.1734,24.9275,25.384
17.584,17.6746,18.7133,19.8482,19.5314,19.1137,23.6568,25.5106,26.0355
17.401,18.1477,19.3358,20.658,20.3406,19.5643,24.3021,26.3634,26.9494
17.24,18.5051,19.8966,21.476,21.1332,19.9849,24.9835,27.3014,27.9481
16.981,18.6406,20.1587,21.9301,21.5681,20.1169,25.2916,27.7873,28.434
16.469,17.6124,19.2542,21.2015,20.8115,19.9302,25.2585,27.9316,28.5921
15.586,16.5069,18.2771,20.4388,20.0167,19.5162,25.0181,27.8908,28.526
14.491,16.0826,18.1153,20.7051,20.2254,19.2432,25.1079,28.6647,28.9553
13.561,14.5194,15.9519,17.4833,17.2232,17.2429,21.6133,24.1826,24.8356
13.019,14.4224,15.7713,17.1807,16.936,17.1022,21.2407,23.6091,24.2673
12.626,14.3577,15.6781,17.0482,16.8097,17.0057,21.0609,23.377,24.0364
12.513,14.4638,15.746,17.0679,16.8405,17.002,20.9657,23.1986,23.8447
12.473,14.542,15.7864,17.0555,16.8396,17.0142,20.8831,23.0286,23.6749
12.826,14.8817,16.0889,17.3048,17.1096,17.2393,21.0231,23.0901,23.7511
13.446,15.2037,16.3868,17.5654,17.3888,17.4867,21.2173,23.2373,23.9227
14.334,15.6436,16.6768,17.8375,17.6788,17.9016,21.6348,23.6624,24.4251
15.113,16.0105,16.8614,17.8041,17.7291,17.2375,20.2833,21.8359,22.355
15.679,15.7419,16.4569,17.2152,17.1584,17.0136,19.875,21.1003,21.7573
15.85,15.4416,16.077,16.7476,16.6981,16.8315,19.5861,20.7151,21.3412
15.763,15.0602,15.755,16.4211,16.3415,16.4946,19.2058,20.2888,20.8576
15.445,14.8413,15.5308,16.1951,16.1067,16.221,18.9061,19.9618,20.4918
15.154,14.6934,15.3789,16.039,15.9445,16.0524,18.7138,19.7507,20.2622
15.014,14.6304,15.3195,15.9815,15.8816,16.0202,18.6814,19.7195,20.2314
15.303,14.7195,15.414,16.0821,15.983,16.1314,18.8101,19.8675,20.3903
16.142,14.9753,16.0143,16.9825,16.8323,17.3518,20.6725,22.3183,23.032
17.371,15.7572,16.5231,17.5191,17.371,17.923,21.335,23.0666,23.8643
17.258,16.4395,17.2967,18.1754,18.0713,18.3451,21.9133,23.7985,24.6471
16.898,16.6247,17.6005,18.6292,18.5059,18.5013,22.2195,24.2464,25.1177
16.552,16.7365,17.8125,18.9803,18.8383,18.5598,22.411,24.5632,25.438
16.075,16.0648,17.3039,18.6319,18.45,18.4219,22.4408,24.7165,25.5956
15.437,15.2631,16.7041,18.2188,17.9936,18.1788,22.3788,24.7915,25.6453
14.447,14.9003,16.528,18.366,18.0858,17.9999,22.4913,25.1984,25.9833
13.736,14.9246,16.4961,18.0448,17.802,17.9297,22.4256,25.0755,25.879
13.277,14.774,16.2645,17.6902,17.4617,17.71,21.9647,24.4053,25.1995
12.966,14.6188,16.0765,17.4616,17.238,17.4864,21.6459,24.0245,24.8025
12.815,14.6182,16.0309,17.3663,17.1525,17.3333,21.3875,23.6718,24.4172
12.801,14.637,16.0013,17.2825,17.0789,17.2419,21.1875,23.3741,24.1014
13.031,14.936,16.2437,17.4703,17.2861,17.3727,21.2177,23.3149,24.0375
13.466,15.2593,16.523,17.7111,17.5443,17.5734,21.3522,23.3934,24.1239
13.967,15.608,16.7971,17.9661,17.8162,17.9457,21.7135,23.7539,24.5453
14.45,15.8348,16.6773,17.6182,17.5417,16.8465,19.956,21.5312,22.0083
14.751,15.293,15.9789,16.7305,16.6678,16.4767,19.2686,20.4403,21.0264
14.876,14.933,15.5676,16.2354,16.1632,16.245,18.9279,20.0038,20.5675
15.005,14.6692,15.3536,16.0139,15.933,15.9697,18.6136,19.6479,20.1624
15.043,14.5336,15.2137,15.8729,15.784,15.7973,18.4231,19.436,19.9196
15.087,14.4388,15.1158,15.7716,15.6774,15.7005,18.3106,19.3106,19.7848
15.254,14.4209,15.1019,15.7601,15.6609,15.7227,18.3371,19.3415,19.82
15.76,14.5672,15.2538,15.9184,15.8202,15.8967,18.5313,19.557,20.0487
16.864,15.2642,16.2859,17.2609,17.1182,17.5284,20.8662,22.5188,23.248
18.013,15.893,16.9569,17.9596,17.8188,18.2575,21.6845,23.4202,24.2272
17.809,16.4316,17.5572,18.633,18.4866,18.8425,22.4207,24.3059,25.1565
17.458,16.463,17.6129,18.7602,18.604,18.891,22.6066,24.6228,25.4848
17.108,16.5207,17.608,18.8236,18.6577,18.8459,22.6881,24.8252,25.6856
16.433,15.9658,17.2507,18.545,18.3586,18.6392,22.6377,24.8916,25.7475
15.504,15.5399,16.8848,18.2713,18.0628,18.3371,22.5053,24.8911,25.7145
14.44,15.3046,16.7512,18.2975,18.0615,18.1111,22.5612,25.208,25.9875
13.777,17.6753,19.6537,21.8604,21.4408,21.1649,27.1907,30.5954,31.3891
13.426,17.5834,19.451,21.5,21.0946,20.9666,26.6991,29.8081,30.5829
13.226,17.4937,19.3268,21.3349,20.9305,20.7803,26.4284,29.4506,30.1979
13.184,17.5943,19.3704,21.3146,20.9281,20.6693,26.1912,29.0889,29.7983
13.351,17.7305,19.453,21.3271,20.9592,20.6636,26.057,28.8259,29.5197
14.005,18.3351,20.0204,21.8396,21.4877,21.0406,26.3615,29.0032,29.6841
15.464,19.1657,20.6305,22.4172,22.0786,21.5049,26.8004,29.361,30.0456
16.957,19.8984,21.301,22.9654,22.6513,21.9732,27.2903,29.8225,30.5621
17.178,20.2526,21.5425,23.0636,22.7469,21.2882,25.8383,27.5546,27.9291
17.079,19.6602,20.7467,22.0033,21.6837,20.8425,25.1217,26.4391,26.8924
16.943,19.2099,20.2881,21.4282,21.0838,20.509,24.651,25.8249,26.2343
16.804,18.8499,19.9959,21.1293,20.7774,20.1343,24.2336,25.3646,25.7287
16.69,18.6257,19.7715,20.9073,20.5477,19.8695,23.9524,25.0646,25.4019
16.601,18.4982,19.6382,20.7655,20.4066,19.7512,23.807,24.9086,25.2439
16.633,18.4579,19.601,20.7278,20.3698,19.7731,23.8279,24.9417,25.2919
16.97,18.4465,19.59,20.7175,20.3692,19.8141,23.867,25.013,25.3826
17.873,18.7555,19.9644,21.463,21.1195,21.1685,25.9236,27.9276,28.6299
19.088,19.0808,20.3362,21.8693,21.5336,21.7131,26.568,28.6812,29.4722
18.928,19.3322,20.6485,22.2805,21.9423,22.1081,27.1567,29.481,30.3289
18.685,19.3967,20.8556,22.575,22.2278,22.255,27.4602,29.9441,30.7896
18.367,19.3985,20.9929,22.8031,22.4459,22.3143,27.6787,30.3261,31.1632
17.61,18.6836,20.4569,22.35,21.9785,21.965,27.4672,30.2781,31.12
16.389,18.0446,19.879,21.8733,21.4855,21.4567,27.1157,30.1116,30.9217
15.156,17.6758,19.6347,21.8322,21.4154,21.0449,27.0388,30.3949,31.1498
14.214,16.7766,18.6063,20.7269,20.2998,19.6805,25.4706,28.6709,29.2623
13.726,16.6257,18.3456,20.3134,19.8993,19.4096,24.9101,27.8198,28.3843
13.454,16.5079,18.1907,20.1182,19.704,19.176,24.5865,27.406,27.9327
13.35,16.6101,18.2345,20.0996,19.7023,19.0548,24.3366,27.0306,27.512
13.433,16.7302,18.2969,20.0935,19.7136,19.0122,24.1612,26.7248,27.1802
14.062,17.292,18.8172,20.5605,20.1953,19.3253,24.3968,26.8312,27.264
15.475,17.9716,19.377,21.0888,20.7357,19.7208,24.7611,27.1111,27.5386
16.982,18.5598,19.8396,21.4526,21.1224,20.0836,25.1349,27.4489,27.9165
17.207,19.0226,20.2291,21.707,21.376,19.7579,24.1047,25.5431,25.8235
17.195,18.6738,19.7188,20.9458,20.6153,19.5324,23.6403,24.8335,25.1036
17.232,18.3015,19.3029,20.4881,20.1344,19.2078,23.1907,24.2537,24.5013
17.324,17.9261,19.0224,20.202,19.8415,18.8699,22.8186,23.8455,24.0612
17.307,17.7685,18.8668,20.0493,19.6818,18.6901,22.6293,23.6424,23.8398
17.39,17.6678,18.7606,19.9351,19.5685,18.6038,22.5188,23.5235,23.7216
17.328,17.6328,18.7283,19.902,19.5363,18.6277,22.5408,23.5571,23.7693
17.548,17.5855,18.68,19.8533,19.4967,18.6175,22.5205,23.563,23.7886
18.267,17.5998,18.7013,20.134,19.7744,19.3759,23.8895,25.7023,26.179
18.939,17.5149,18.8927,20.3557,20.0014,19.6639,24.2457,26.1435,26.6721
18.599,17.6284,19.0817,20.6398,20.2832,19.921,24.6868,26.7867,27.3657
18.292,17.6736,19.1988,20.8569,20.4898,20.0261,24.9784,27.266,27.8596
17.953,17.6967,19.2823,21.0321,20.6555,20.0408,25.1574,27.6121,28.2003
17.217,17.1483,18.7931,20.6267,20.2364,19.7493,25.0102,27.6327,28.229
15.97,16.5575,18.264,20.1999,19.7938,19.3003,24.7245,27.5362,28.1029
14.74,16.3139,18.1464,20.2869,19.8527,19.0287,24.797,27.9753,28.4917
13.716,16.0491,17.9588,20.0879,19.6483,18.8701,24.5836,27.7299,28.2301
13.266,16.0403,17.8442,19.8213,19.3962,18.7766,24.2146,27.0812,27.5723
13.01,16.0296,17.8019,19.7402,19.3165,18.69,24.054,26.8432,27.3172
12.962,16.1998,17.9182,19.7952,19.3895,18.6683,23.9157,26.5894,27.0335
13.115,16.3765,18.042,19.8514,19.4643,18.7132,23.8391,26.3914,26.8245
13.766,17.0161,18.643,20.4001,20.029,19.1346,24.1964,26.6298,27.056
15.188,17.751,19.2699,20.9967,20.6391,19.6248,24.6686,27.0282,27.4642
16.578,18.5196,19.8068,21.4221,21.0912,20.1023,25.1701,27.5041,27.9948
16.792,19.1437,20.362,21.844,21.5145,19.8424,24.2131,25.6754,25.9931
16.643,18.8731,19.9319,21.1633,20.8354,19.703,23.8398,25.0604,25.3735
16.511,18.4998,19.4747,20.6624,20.3107,19.4544,23.4638,24.5494,24.8267
16.422,18.0877,19.1515,20.3339,19.9747,19.0651,23.0336,24.0777,24.3151
16.339,17.8719,18.9357,20.1205,19.7539,18.8172,22.7716,23.7988,24.0137
16.271,17.754,18.8112,19.9877,19.6219,18.7096,22.6378,23.6553,23.8691
16.377,17.7245,18.7843,19.9602,19.5953,18.7403,22.6677,23.6975,23.9257
16.68,17.7421,18.8029,19.9794,19.6245,18.8142,22.7412,23.8043,24.0525
17.639,17.9519,19.0254,20.4777,20.1187,19.818,24.3861,26.2441,26.7622
18.718,18.0066,19.3137,20.7974,20.4447,20.2238,24.8711,26.8229,27.4043
18.492,18.2686,19.5468,21.1262,20.7713,20.5293,25.3642,27.5228,28.1627
18.506,18.464,19.8186,21.3731,21.0356,20.6696,25.7042,28.0638,28.7303
18.181,18.6037,20.0834,21.8243,21.4683,20.6936,25.8998,28.4336,29.1028
17.437,17.6177,19.3189,21.1809,20.7928,20.4637,25.8217,28.5301,29.2162
16.218,16.9903,18.8232,20.7889,20.3851,20.0533,25.5789,28.4807,29.1417
14.871,16.7452,18.7054,20.878,20.4456,19.7787,25.6515,28.924,29.536
14.018,16.6487,18.4845,20.6488,20.2202,19.6002,25.4356,28.687,29.3027
13.545,16.5896,18.3167,20.3265,19.9117,19.4348,24.9833,27.9454,28.5425
13.231,16.5446,18.2382,20.208,19.794,19.2961,24.7632,27.6411,28.2113
13.128,16.6824,18.3199,20.2271,19.8306,19.2233,24.5659,27.3212,27.8525
13.233,16.8784,18.461,20.2991,19.9208,19.2725,24.4867,27.1143,27.6269
13.882,17.5147,19.0563,20.8407,20.4779,19.6724,24.8139,27.315,27.8111
15.251,18.1875,19.7077,21.4605,21.1106,20.1738,25.2898,27.7105,28.2078
16.659,18.8221,20.1292,21.8602,21.5055,20.6846,25.8208,28.2124,28.7603
16.911,19.3977,20.6329,22.1254,21.7977,20.2328,24.6575,26.1677,26.5281
16.758,19.1307,20.2057,21.4447,21.1189,20.1373,24.3233,25.5897,25.9484
16.552,18.7817,19.7741,20.9007,20.5518,19.7637,23.8216,24.9515,25.2714
16.49,18.347,19.5192,20.64,20.284,19.4495,23.4687,24.5555,24.8289
16.325,18.293,19.4644,20.5878,20.2244,19.3635,23.369,24.4388,24.6897
16.488,18.1407,19.3047,20.4198,20.0573,19.2198,23.1993,24.2592,24.5093
16.542,18.0669,19.233,20.3474,19.9859,19.2054,23.1839,24.2558,24.5211
16.891,17.9376,19.1033,20.2179,19.8657,19.1197,23.0916,24.1922,24.474
17.75,18.1559,19.4056,20.8796,20.5276,20.2882,24.9043,26.8003,27.3595
18.747,18.5321,19.9295,21.4368,21.0924,20.9641,25.6737,27.6733,28.3116
18.614,18.6988,20.1738,21.7786,21.4327,21.2995,26.2053,28.4166,29.1171
18.438,18.9036,20.2484,21.9466,21.5915,21.3626,26.4552,28.8525,29.5725
18.05,18.9732,20.4386,22.1767,21.8281,21.3049,26.5627,29.1278,29.8445
17.276,17.9858,19.6478,21.5254,21.1464,20.8871,26.2835,29.0123,29.7333
16.109,17.2714,18.9935,20.9727,20.5771,20.2966,25.848,28.7598,29.4447
14.804,16.9813,18.8287,21.0126,20.5882,19.9694,25.8608,29.1364,29.7682
13.867,16.2792,18.1333,20.2455,19.8173,19.1696,24.9624,28.1625,28.7415
13.297,16.1988,17.9437,19.9023,19.4874,18.9745,24.4784,27.3881,27.944
12.927,16.102,17.8123,19.7305,19.3157,18.7691,24.1843,27.0051,27.5276
12.794,16.2001,17.8543,19.71,19.3124,18.6517,23.9394,26.6359,27.1171
12.958,16.281,17.8803,19.6673,19.2874,18.5791,23.7353,26.3023,26.7615
13.585,16.8753,18.4338,20.1675,19.8028,18.9344,24.017,26.4574,26.8989
14.967,17.7739,19.0734,20.7758,20.4239,19.42,24.4757,26.835,27.2761
16.519,18.4675,19.7435,21.3608,21.0302,19.9136,24.9879,27.3167,27.8062
16.923,19.0417,20.2467,21.7295,21.3997,19.7787,24.1489,25.6035,25.9119
16.854,18.7873,19.8333,21.065,20.7369,19.6912,23.8281,25.0422,25.3492
16.826,18.5185,19.4848,20.6686,20.3184,19.4488,23.4657,24.5531,24.8388
16.842,18.08,19.1318,20.3799,20.0231,19.1139,23.0997,24.1534,24.4086
16.776,17.883,18.9402,20.191,19.8269,18.8939,22.8675,23.9057,24.14
16.653,17.8937,18.9452,20.1876,19.8243,18.915,22.8625,23.8909,24.1238
16.643,17.933,18.9872,20.2288,19.8664,19.0133,22.9589,23.9988,24.2456
16.813,17.9611,19.015,20.2568,19.9039,19.0872,23.0273,24.0967,24.3606
17.514,18.1838,19.2477,20.5995,20.2457,19.9428,24.519,26.3762,26.909
18.27,18.1741,19.5968,21.0554,20.7083,20.4917,25.1497,27.1017,27.7013
18,18.3605,19.8593,21.4142,21.0652,20.8357,25.6844,27.8435,28.5007
17.73,18.5239,20.0726,21.7272,21.3686,21.0491,26.089,28.4389,29.117
17.388,18.6677,20.2975,22.0445,21.6769,21.219,26.4293,28.9508,29.6302
16.795,18.2456,19.9355,21.7664,21.385,21.0564,26.4105,29.0995,29.7879
15.807,17.6984,19.4486,21.3812,20.9833,20.6373,26.1478,29.021,29.6742
14.564,17.4865,19.3609,21.4977,21.0705,20.3777,26.2232,29.4566,30.051
13.566,13.8295,15.1934,16.7033,16.4366,16.2667,20.4148,22.7811,23.257
12.985,13.7474,15.0264,16.4177,16.1649,16.1153,20.03,22.1956,22.6634
12.667,13.6773,14.9235,16.2755,16.0275,15.9822,19.8045,21.911,22.3644
12.52,13.644,14.8478,16.1522,15.9139,15.8101,19.5326,21.5501,21.9751
12.482,13.5559,14.7182,15.9705,15.7423,15.626,19.2457,21.1705,21.5808
12.727,13.7504,14.872,16.0722,15.8635,15.6768,19.2033,21.0446,21.4558
13.341,13.9191,15.0138,16.1772,15.9861,15.7468,19.213,21.0026,21.4267
14.231,14.3557,15.2149,16.3602,16.1866,16.0482,19.5084,21.3003,21.7889
14.909,14.7332,15.4778,16.3836,16.2974,15.5495,18.3657,19.5904,20.0219
15.375,14.5133,15.1463,15.8758,15.8082,15.3975,18.0456,19.1081,19.5434
15.474,14.2551,14.8328,15.4789,15.419,15.1108,17.6678,18.646,19.0678
15.434,14.0563,14.7085,15.3501,15.26,14.9966,17.5171,18.4604,18.8503
15.166,13.7841,14.4337,15.0735,14.9744,14.6811,17.1784,18.0995,18.4645
14.865,13.4533,14.0998,14.7355,14.6304,14.3376,16.8124,17.7159,18.0668
14.804,13.3497,13.9998,14.6372,14.5266,14.2647,16.7391,17.6437,17.995
15.061,13.4373,14.0929,14.7367,14.6273,14.3758,16.8715,17.7979,18.1591
15.938,13.8749,14.6104,15.5732,15.4099,15.6312,18.7414,20.2078,20.7259
17.142,14.7946,15.4503,16.1564,16.0535,16.1482,19.3394,20.8785,21.4521
16.932,15.3882,16.1543,17.0002,16.8862,16.3852,19.7177,21.3961,22.0026
16.588,15.4267,16.2948,17.2837,17.1487,16.3983,19.8644,21.6704,22.2819
16.275,15.3274,16.2805,17.4,17.2438,16.3086,19.8864,21.8009,22.3962
15.811,14.5355,15.5985,16.8704,16.6724,16.0726,19.7969,21.8197,22.4018
14.994,13.734,14.9113,16.3623,16.1202,15.7482,19.6358,21.7845,22.3306
14.071,13.2964,14.668,16.4294,16.1324,15.4867,19.6455,22.0453,22.5435
13.2,13.6681,14.9752,16.4882,16.223,15.8193,19.9617,22.325,22.7896
12.7,13.4909,14.713,16.1072,15.856,15.5725,19.4809,21.6432,22.099
12.396,13.3267,14.5162,15.8713,15.6249,15.3489,19.1666,21.271,21.7139
12.247,13.3414,14.4887,15.7962,15.5597,15.2274,18.9464,20.9626,21.378
12.229,13.3517,14.4577,15.7135,15.4874,15.1489,18.7681,20.694,21.0975
12.4,13.6579,14.7237,15.9275,15.7211,15.3175,18.8463,20.6907,21.0975
12.8,13.9993,15.0385,16.2058,16.0175,15.5672,19.0387,20.8338,21.2567
13.336,14.3814,15.3385,16.4878,16.3171,15.9702,19.4369,21.2352,21.7233
14.063,14.8235,15.5702,16.4777,16.3926,15.5527,18.3791,19.6556,20.0484
14.605,14.6407,15.2764,16.0079,15.942,15.4576,18.1183,19.1858,19.6336
14.679,14.3651,14.9451,15.5928,15.5343,15.28,17.8483,18.8305,19.2633
14.697,13.9625,14.6085,15.2508,15.1612,14.9482,17.4764,18.4209,18.8184
14.701,13.7529,14.3965,15.0371,14.9387,14.6965,17.2023,18.1252,18.4984
14.553,13.5728,14.2133,14.8499,14.7454,14.504,16.9875,17.8929,18.252
14.543,13.4626,14.1062,14.7442,14.6338,14.4186,16.8987,17.803,18.1599
14.873,13.5284,14.1766,14.8201,14.7103,14.495,16.9893,17.9103,18.2719
16.019,14.0198,14.9488,15.914,15.7522,15.7404,18.8431,20.3061,20.809
17.49,14.7602,15.554,16.5463,16.3869,16.3915,19.5814,21.122,21.6853
17.419,15.4447,16.212,17.0729,16.9451,16.8288,20.1663,21.8513,22.4531
17.11,15.5321,16.4025,17.3928,17.2588,16.9671,20.4418,22.2569,22.867
16.782,15.4839,16.4412,17.5631,17.4086,16.9543,20.5448,22.4714,23.0699
16.212,14.7365,15.8254,17.1025,16.8972,16.7332,20.4738,22.5114,23.1006
15.28,14.1691,15.3916,16.7583,16.5309,16.36,20.264,22.4276,22.9812
14.265,13.8617,15.1819,16.704,16.4493,16.0569,20.2331,22.6485,23.1558
13.554,16.2873,18.1219,20.2821,19.8517,19.1887,24.9751,28.1725,28.7383
13.13,16.2775,18.004,20.0107,19.5939,19.0722,24.5721,27.481,28.0264
12.877,16.2106,17.9036,19.8706,19.4544,18.9105,24.3275,27.1516,27.6693
12.817,16.3115,17.9492,19.854,19.4554,18.8062,24.1,26.803,27.2832
